mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,target,10,10,(5;0;0),WS 2 (Port 1),25,135,135.0,30.0 + 40.0 + 30.0 + 10.0
2,0,return,10,10,WS 2 (Port 1),(0;0;7),147,222,222.0,30.0 + 15.0 + 30.0
3,1,reshuffle,31,75,(2;1;1),(0;0;6),15,252,252.0,30.0 + 177.0 + 30.0
4,2,reshuffle,53,75,(2;1;2),(0;0;5),45,282,282.0,30.0 + 177.0 + 30.0
5,0,target,75,75,(2;1;3),WS 2 (Port 1),237,337,337.0,30.0 + 30.0 + 30.0 + 10.0
6,0,return,75,75,WS 2 (Port 1),(0;0;4),345,420,420.0,30.0 + 15.0 + 30.0
7,1,reshuffle,32,76,(2;0;1),(0;0;3),262,450,450.0,30.0 + 128.0 + 30.0
8,2,reshuffle,54,76,(2;0;2),(0;0;2),292,480,480.0,30.0 + 128.0 + 30.0
9,0,target,76,76,(2;0;3),WS 2 (Port 1),430,525,525.0,30.0 + 25.0 + 30.0 + 10.0
10,0,return,76,76,WS 2 (Port 1),(0;0;1),527,602,602.0,30.0 + 15.0 + 30.0
