mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,302,8,(0;2;5),(0;3;2),10,75,75.0,30.0 + 5.0 + 30.0
2,1,target,8,8,(0;2;6),WS 2 (Port 1),40,135,135.0,30.0 + 25.0 + 30.0 + 10.0
3,0,return,8,8,WS 2 (Port 1),(1;0;1),143,223,223.0,30.0 + 20.0 + 30.0
4,2,reshuffle,377,7,(2;4;3),(0;2;6),30,110,110.0,30.0 + 20.0 + 30.0
5,2,reshuffle,119,7,(2;4;4),(0;2;5),130,210,210.0,30.0 + 20.0 + 30.0
6,1,reshuffle,185,7,(2;4;5),(0;2;4),170,250,250.0,30.0 + 20.0 + 30.0
7,2,reshuffle,117,7,(2;4;6),(0;2;3),230,310,310.0,30.0 + 20.0 + 30.0
8,0,target,7,7,(2;4;7),WS 2 (Port 1),260,375,375.0,30.0 + 45.0 + 30.0 + 10.0
9,0,return,7,7,WS 2 (Port 1),(1;0;0),377,457,457.0,30.0 + 20.0 + 30.0
10,1,reshuffle,134,1,(1;3;5),(0;2;2),260,340,340.0,30.0 + 20.0 + 30.0
11,2,target,1,1,(1;3;6),WS 2 (Port 1),320,425,425.0,30.0 + 35.0 + 30.0 + 10.0
12,1,return,1,1,WS 2 (Port 1),(0;2;1),433,518,518.0,30.0 + 25.0 + 30.0
13,2,reshuffle,316,5,(1;7;0),(0;2;0),470,560,560.0,30.0 + 30.0 + 30.0
14,0,target,5,5,(1;7;1),WS 2 (Port 1),500,625,625.0,30.0 + 55.0 + 30.0 + 10.0
15,0,return,5,5,WS 2 (Port 1),(1;1;2),633,718,718.0,30.0 + 25.0 + 30.0
