mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,13,57,(1;8;1),(0;0;7),45,150,150.0,30.0 + 45.0 + 30.0
2,1,reshuffle,35,57,(1;8;2),(0;0;6),75,180,180.0,30.0 + 45.0 + 30.0
3,2,target,57,57,(1;8;3),WS 2 (Port 1),105,235,235.0,30.0 + 60.0 + 30.0 + 10.0
4,0,return,57,57,WS 2 (Port 1),(0;0;5),243,318,318.0,30.0 + 15.0 + 30.0
5,1,reshuffle,14,58,(1;7;1),(0;0;4),220,348,348.0,30.0 + 68.0 + 30.0
6,2,reshuffle,36,58,(1;7;2),(0;0;3),280,380,380.0,30.0 + 40.0 + 30.0
7,0,target,58,58,(1;7;3),WS 2 (Port 1),358,483,483.0,30.0 + 55.0 + 30.0 + 10.0
8,0,return,58,58,WS 2 (Port 1),(0;0;2),491,566,566.0,30.0 + 15.0 + 30.0
9,1,reshuffle,15,59,(1;6;1),(0;0;1),383,596,596.0,30.0 + 153.0 + 30.0
10,2,reshuffle,37,59,(1;6;2),(0;0;0),415,626,626.0,30.0 + 151.0 + 30.0
11,0,target,59,59,(1;6;3),WS 2 (Port 1),601,721,721.0,30.0 + 50.0 + 30.0 + 10.0
12,0,return,59,59,WS 2 (Port 1),(0;1;7),729,809,809.0,30.0 + 20.0 + 30.0
13,1,reshuffle,17,61,(1;4;1),(0;1;6),621,839,839.0,30.0 + 158.0 + 30.0
14,2,reshuffle,39,61,(1;4;2),(0;1;5),651,869,869.0,30.0 + 158.0 + 30.0
15,0,target,61,61,(1;4;3),WS 2 (Port 1),829,939,939.0,30.0 + 40.0 + 30.0 + 10.0
16,0,return,61,61,WS 2 (Port 1),(0;1;4),947,1027,1027.0,30.0 + 20.0 + 30.0
17,1,reshuffle,19,63,(1;2;1),(0;1;3),849,1057,1057.0,30.0 + 148.0 + 30.0
18,2,reshuffle,41,63,(1;2;2),(0;1;2),879,1087,1087.0,30.0 + 148.0 + 30.0
19,0,target,63,63,(1;2;3),WS 2 (Port 1),1037,1137,1137.0,30.0 + 30.0 + 30.0 + 10.0
20,0,return,63,63,WS 2 (Port 1),(0;1;1),1145,1225,1225.0,30.0 + 20.0 + 30.0
21,1,reshuffle,24,68,(2;8;1),(0;1;0),1102,1255,1255.0,30.0 + 93.0 + 30.0
22,2,reshuffle,46,68,(2;8;2),(0;2;7),1132,1232,1232.0,30.0 + 40.0 + 30.0
23,0,target,68,68,(2;8;3),WS 2 (Port 1),1270,1405,1405.0,30.0 + 65.0 + 30.0 + 10.0
24,0,return,68,68,WS 2 (Port 1),(1;0;0),1413,1493,1493.0,30.0 + 20.0 + 30.0
25,2,reshuffle,27,71,(2;5;1),(0;2;6),1257,1342,1342.0,30.0 + 25.0 + 30.0
26,1,reshuffle,49,71,(2;5;2),(0;2;5),1287,1372,1372.0,30.0 + 25.0 + 30.0
27,2,target,71,71,(2;5;3),WS 2 (Port 1),1367,1487,1487.0,30.0 + 50.0 + 30.0 + 10.0
28,1,return,71,71,WS 2 (Port 1),(0;2;4),1495,1580,1580.0,30.0 + 25.0 + 30.0
29,0,reshuffle,28,72,(2;4;1),(0;2;3),1518,1610,1610.0,30.0 + 32.0 + 30.0
30,2,reshuffle,50,72,(2;4;2),(0;2;2),1548,1640,1640.0,30.0 + 32.0 + 30.0
31,1,target,72,72,(2;4;3),WS 2 (Port 1),1600,1715,1715.0,30.0 + 45.0 + 30.0 + 10.0
32,0,return,72,72,WS 2 (Port 1),(0;2;1),1723,1808,1808.0,30.0 + 25.0 + 30.0
33,1,reshuffle,29,73,(2;3;1),(0;2;0),1745,1838,1838.0,30.0 + 33.0 + 30.0
34,2,reshuffle,51,73,(2;3;2),(0;3;7),1775,1845,1845.0,30.0 + 10.0 + 30.0
35,0,target,73,73,(2;3;3),WS 2 (Port 1),1823,1933,1933.0,30.0 + 40.0 + 30.0 + 10.0
36,0,return,73,73,WS 2 (Port 1),(1;1;0),1941,2026,2026.0,30.0 + 25.0 + 30.0
37,1,reshuffle,154,209,(4;10;1),(0;3;6),1898,2013,2013.0,30.0 + 55.0 + 30.0
38,2,target,209,209,(4;10;2),WS 2 (Port 1),1928,2083,2083.0,30.0 + 85.0 + 30.0 + 10.0
39,0,return,209,209,WS 2 (Port 1),(2;0;0),2085,2170,2170.0,30.0 + 25.0 + 30.0
