mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,73,20,(1;1;2),(0;0;5),10,80,80.0,30.0 + 10.0 + 30.0
2,1,reshuffle,51,20,(1;1;3),(0;0;4),40,110,110.0,30.0 + 10.0 + 30.0
3,2,target,20,20,(1;1;4),WS 2 (Port 1),70,165,165.0,30.0 + 25.0 + 30.0 + 10.0
4,0,return,20,20,WS 2 (Port 1),(0;0;3),169,244,244.0,30.0 + 15.0 + 30.0
5,1,reshuffle,78,56,(1;6;2),(0;0;2),145,274,274.0,30.0 + 69.0 + 30.0
6,2,target,56,56,(1;6;3),WS 2 (Port 1),205,325,325.0,30.0 + 50.0 + 30.0 + 10.0
7,0,return,56,56,WS 2 (Port 1),(0;0;1),329,404,404.0,30.0 + 15.0 + 30.0
8,1,reshuffle,79,57,(1;7;2),(0;0;0),314,434,434.0,30.0 + 60.0 + 30.0
9,2,target,57,57,(1;7;3),WS 2 (Port 1),370,495,495.0,30.0 + 55.0 + 30.0 + 10.0
10,0,return,57,57,WS 2 (Port 1),(0;1;5),503,583,583.0,30.0 + 20.0 + 30.0
11,1,target,58,58,(1;8;3),WS 2 (Port 1),479,609,609.0,30.0 + 60.0 + 30.0 + 10.0
12,0,return,58,58,WS 2 (Port 1),(0;1;4),617,697,697.0,30.0 + 20.0 + 30.0
13,2,target,59,59,(1;9;3),WS 2 (Port 1),550,685,685.0,30.0 + 65.0 + 30.0 + 10.0
14,1,return,59,59,WS 2 (Port 1),(0;1;3),693,773,773.0,30.0 + 20.0 + 30.0
15,2,target,60,60,(1;10;3),WS 2 (Port 1),745,885,885.0,30.0 + 70.0 + 30.0 + 10.0
16,0,return,60,60,WS 2 (Port 1),(0;1;2),893,973,973.0,30.0 + 20.0 + 30.0
17,1,target,61,61,(2;0;2),WS 2 (Port 2),788,883,883.0,30.0 + 25.0 + 30.0 + 10.0
18,1,return,61,61,WS 2 (Port 2),(0;1;1),891,1003,1003.0,30.0 + 52.0 + 30.0
19,2,target,62,62,(2;1;2),WS 2 (Port 1),905,1005,1005.0,30.0 + 30.0 + 30.0 + 10.0
20,0,return,62,62,WS 2 (Port 1),(0;1;0),1013,1093,1093.0,30.0 + 20.0 + 30.0
21,1,target,63,63,(2;2;2),WS 2 (Port 1),1018,1123,1123.0,30.0 + 35.0 + 30.0 + 10.0
22,0,return,63,63,WS 2 (Port 1),(1;0;1),1127,1207,1207.0,30.0 + 20.0 + 30.0
23,2,reshuffle,77,209,(1;5;2),(0;2;5),1040,1120,1120.0,30.0 + 20.0 + 30.0
24,2,reshuffle,55,209,(1;5;3),(0;2;4),1140,1220,1220.0,30.0 + 20.0 + 30.0
25,1,reshuffle,24,209,(1;5;4),(0;2;3),1170,1250,1250.0,30.0 + 20.0 + 30.0
26,0,reshuffle,355,209,(1;5;5),(0;2;2),1232,1312,1312.0,30.0 + 20.0 + 30.0
27,2,target,209,209,(1;5;6),WS 2 (Port 1),1262,1377,1377.0,30.0 + 45.0 + 30.0 + 10.0
28,0,return,209,209,WS 2 (Port 1),(1;0;0),1379,1459,1459.0,30.0 + 20.0 + 30.0
