mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,174,118,(2;3;2),(0;2;4),25,100,100.0,30.0 + 15.0 + 30.0
2,1,reshuffle,349,118,(2;3;3),(0;2;3),55,130,130.0,30.0 + 15.0 + 30.0
3,2,reshuffle,33,118,(2;3;4),(0;2;2),85,160,160.0,30.0 + 15.0 + 30.0
4,0,reshuffle,263,118,(2;3;5),(0;2;1),115,190,190.0,30.0 + 15.0 + 30.0
5,1,target,118,118,(2;3;6),WS 2 (Port 1),145,255,255.0,30.0 + 40.0 + 30.0 + 10.0
6,0,return,118,118,WS 2 (Port 1),(1;0;1),261,341,341.0,30.0 + 20.0 + 30.0
7,2,reshuffle,279,126,(4;9;0),(0;2;0),215,330,330.0,30.0 + 55.0 + 30.0
8,1,reshuffle,309,126,(4;9;1),(0;3;2),325,435,435.0,30.0 + 50.0 + 30.0
9,2,target,126,126,(4;9;2),WS 2 (Port 1),385,535,535.0,30.0 + 80.0 + 30.0 + 10.0
10,0,return,126,126,WS 2 (Port 1),(1;0;0),579,659,659.0,30.0 + 20.0 + 30.0
11,1,reshuffle,275,20,(0;4;0),(0;3;1),440,505,505.0,30.0 + 5.0 + 30.0
12,1,reshuffle,184,20,(0;4;1),(0;3;0),510,575,575.0,30.0 + 5.0 + 30.0
13,2,reshuffle,92,20,(0;4;2),(0;6;6),560,630,630.0,30.0 + 10.0 + 30.0
14,1,target,20,20,(0;4;3),WS 2 (Port 1),590,695,695.0,30.0 + 35.0 + 30.0 + 10.0
15,0,return,20,20,WS 2 (Port 1),(1;1;2),701,786,786.0,30.0 + 25.0 + 30.0
