mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,13,57,(1;8;1),(0;0;7),45,150,150.0,30.0 + 45.0 + 30.0
2,1,reshuffle,35,57,(1;8;2),(0;0;6),75,180,180.0,30.0 + 45.0 + 30.0
3,2,target,57,57,(1;8;3),WS 2 (Port 1),105,235,235.0,30.0 + 60.0 + 30.0 + 10.0
4,0,return,57,57,WS 2 (Port 1),(0;0;5),243,318,318.0,30.0 + 15.0 + 30.0
5,1,reshuffle,14,58,(1;7;1),(0;0;4),220,348,348.0,30.0 + 68.0 + 30.0
6,2,reshuffle,36,58,(1;7;2),(0;0;3),280,380,380.0,30.0 + 40.0 + 30.0
7,0,target,58,58,(1;7;3),WS 2 (Port 1),358,483,483.0,30.0 + 55.0 + 30.0 + 10.0
8,0,return,58,58,WS 2 (Port 1),(0;0;2),491,566,566.0,30.0 + 15.0 + 30.0
9,1,reshuffle,15,59,(1;6;1),(0;0;1),383,596,596.0,30.0 + 153.0 + 30.0
10,2,reshuffle,37,59,(1;6;2),(0;0;0),415,626,626.0,30.0 + 151.0 + 30.0
11,0,target,59,59,(1;6;3),WS 2 (Port 1),601,721,721.0,30.0 + 50.0 + 30.0 + 10.0
12,0,return,59,59,WS 2 (Port 1),(0;1;7),729,809,809.0,30.0 + 20.0 + 30.0
13,1,reshuffle,17,61,(1;4;1),(0;1;6),621,839,839.0,30.0 + 158.0 + 30.0
14,2,reshuffle,39,61,(1;4;2),(0;1;5),651,869,869.0,30.0 + 158.0 + 30.0
15,0,target,61,61,(1;4;3),WS 2 (Port 1),829,939,939.0,30.0 + 40.0 + 30.0 + 10.0
16,0,return,61,61,WS 2 (Port 1),(0;1;4),947,1027,1027.0,30.0 + 20.0 + 30.0
17,1,reshuffle,19,63,(1;2;1),(0;1;3),849,1057,1057.0,30.0 + 148.0 + 30.0
18,2,reshuffle,41,63,(1;2;2),(0;1;2),879,1087,1087.0,30.0 + 148.0 + 30.0
19,0,target,63,63,(1;2;3),WS 2 (Port 1),1037,1137,1137.0,30.0 + 30.0 + 30.0 + 10.0
20,0,return,63,63,WS 2 (Port 1),(0;1;1),1145,1225,1225.0,30.0 + 20.0 + 30.0
21,1,reshuffle,27,71,(2;5;1),(0;1;0),1087,1255,1255.0,30.0 + 108.0 + 30.0
22,2,reshuffle,49,71,(2;5;2),(0;2;7),1117,1202,1202.0,30.0 + 25.0 + 30.0
23,2,target,71,71,(2;5;3),WS 2 (Port 1),1227,1347,1347.0,30.0 + 50.0 + 30.0 + 10.0
24,0,return,71,71,WS 2 (Port 1),(1;0;0),1355,1435,1435.0,30.0 + 20.0 + 30.0
25,1,reshuffle,29,73,(2;3;1),(0;2;6),1275,1350,1350.0,30.0 + 15.0 + 30.0
26,1,reshuffle,51,73,(2;3;2),(0;2;5),1365,1440,1440.0,30.0 + 15.0 + 30.0
27,2,target,73,73,(2;3;3),WS 2 (Port 1),1395,1505,1505.0,30.0 + 40.0 + 30.0 + 10.0
28,0,return,73,73,WS 2 (Port 1),(0;2;4),1513,1598,1598.0,30.0 + 25.0 + 30.0
29,1,reshuffle,31,97,(2;1;1),(0;2;3),1455,1628,1628.0,30.0 + 113.0 + 30.0
30,2,reshuffle,53,97,(2;1;2),(0;2;2),1525,1658,1658.0,30.0 + 73.0 + 30.0
31,0,reshuffle,75,97,(2;1;3),(0;2;1),1613,1688,1688.0,30.0 + 15.0 + 30.0
32,1,target,97,97,(2;1;4),WS 2 (Port 1),1643,1743,1743.0,30.0 + 30.0 + 30.0 + 10.0
33,0,return,97,97,WS 2 (Port 1),(0;2;0),1839,1924,1924.0,30.0 + 25.0 + 30.0
