mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,386,75,(1;2;4),(0;2;4),15,80,80.0,30.0 + 5.0 + 30.0
2,1,reshuffle,186,75,(1;2;5),(0;2;3),45,110,110.0,30.0 + 5.0 + 30.0
3,2,reshuffle,395,75,(1;2;6),(0;2;2),75,140,140.0,30.0 + 5.0 + 30.0
4,0,target,75,75,(1;2;7),WS 1 (Port 1),105,200,200.0,30.0 + 25.0 + 30.0 + 10.0
5,0,return,75,75,WS 1 (Port 1),(1;0;1),206,281,281.0,30.0 + 15.0 + 30.0
6,1,reshuffle,87,10,(4;3;0),(0;2;1),135,220,220.0,30.0 + 25.0 + 30.0
7,2,reshuffle,204,10,(4;3;1),(0;2;0),165,250,250.0,30.0 + 25.0 + 30.0
8,1,reshuffle,197,10,(4;3;2),(0;3;2),245,325,325.0,30.0 + 20.0 + 30.0
9,2,reshuffle,80,10,(4;3;3),(0;3;1),275,355,355.0,30.0 + 20.0 + 30.0
10,0,reshuffle,253,10,(4;3;4),(0;3;0),311,391,391.0,30.0 + 20.0 + 30.0
11,1,reshuffle,113,10,(4;3;5),(0;6;6),345,440,440.0,30.0 + 35.0 + 30.0
12,2,target,10,10,(4;3;6),WS 1 (Port 1),375,490,490.0,30.0 + 45.0 + 30.0 + 10.0
13,0,return,10,10,WS 1 (Port 1),(1;0;0),496,571,571.0,30.0 + 15.0 + 30.0
14,1,reshuffle,150,24,(1;4;0),(0;6;5),455,530,530.0,30.0 + 15.0 + 30.0
15,2,reshuffle,35,24,(1;4;1),(0;6;4),515,590,590.0,30.0 + 15.0 + 30.0
16,1,target,24,24,(1;4;2),WS 1 (Port 1),545,650,650.0,30.0 + 35.0 + 30.0 + 10.0
17,0,transfer,24,24,WS 1 (Port 1),WS 1 (Port 2),688,748,748.0,30.0 + 0.0 + 30.0
18,0,return,24,24,WS 1 (Port 2),(1;1;2),796,876,876.0,30.0 + 20.0 + 30.0
