mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,target,27,27,(2;5;1),WS 2 (Port 1),35,155,155.0,30.0 + 50.0 + 30.0 + 10.0
2,0,return,27,27,WS 2 (Port 1),(0;0;7),181,256,256.0,30.0 + 15.0 + 30.0
3,1,reshuffle,32,76,(2;0;1),(0;0;6),10,286,286.0,30.0 + 216.0 + 30.0
4,2,reshuffle,54,76,(2;0;2),(0;0;5),40,316,316.0,30.0 + 216.0 + 30.0
5,0,target,76,76,(2;0;3),WS 1 (Port 1),266,356,356.0,30.0 + 20.0 + 30.0 + 10.0
6,0,return,76,76,WS 1 (Port 1),(0;0;4),368,438,438.0,30.0 + 10.0 + 30.0
7,1,reshuffle,31,75,(2;1;1),(0;0;3),301,468,468.0,30.0 + 107.0 + 30.0
8,2,reshuffle,53,75,(2;1;2),(0;0;2),331,498,498.0,30.0 + 107.0 + 30.0
9,0,target,75,75,(2;1;3),WS 1 (Port 1),453,548,548.0,30.0 + 25.0 + 30.0 + 10.0
10,0,return,75,75,WS 1 (Port 1),(0;0;1),556,626,626.0,30.0 + 10.0 + 30.0
