mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,13,79,(1;8;1),(0;0;7),45,150,150.0,30.0 + 45.0 + 30.0
2,1,reshuffle,35,79,(1;8;2),(0;0;6),75,180,180.0,30.0 + 45.0 + 30.0
3,2,reshuffle,57,79,(1;8;3),(0;0;5),105,210,210.0,30.0 + 45.0 + 30.0
4,0,target,79,79,(1;8;4),WS 1 (Port 1),195,320,320.0,30.0 + 55.0 + 30.0 + 10.0
5,0,return,79,79,WS 1 (Port 1),(0;1;7),322,397,397.0,30.0 + 15.0 + 30.0
6,1,target,57,57,(0;0;5),WS 1 (Port 2),210,290,290.0,30.0 + 10.0 + 30.0 + 10.0
7,1,return,57,57,WS 1 (Port 2),(0;0;5),298,368,368.0,30.0 + 10.0 + 30.0
8,2,reshuffle,27,71,(2;5;1),(0;0;4),245,398,398.0,30.0 + 93.0 + 30.0
9,1,reshuffle,49,71,(2;5;2),(0;0;3),403,498,498.0,30.0 + 35.0 + 30.0
10,0,target,71,71,(2;5;3),WS 1 (Port 1),433,548,548.0,30.0 + 45.0 + 30.0 + 10.0
11,0,return,71,71,WS 1 (Port 1),(0;0;2),556,626,626.0,30.0 + 10.0 + 30.0
12,1,reshuffle,31,75,(2;1;1),(0;0;1),513,656,656.0,30.0 + 83.0 + 30.0
13,2,reshuffle,53,75,(2;1;2),(0;0;0),543,686,686.0,30.0 + 83.0 + 30.0
14,0,target,75,75,(2;1;3),WS 1 (Port 1),641,736,736.0,30.0 + 25.0 + 30.0 + 10.0
15,0,return,75,75,WS 1 (Port 1),(0;1;6),946,1021,1021.0,30.0 + 15.0 + 30.0
