mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,31,119,(2;1;1),(0;0;7),15,90,90.0,30.0 + 15.0 + 30.0
2,1,reshuffle,53,119,(2;1;2),(0;0;6),45,120,120.0,30.0 + 15.0 + 30.0
3,2,reshuffle,75,119,(2;1;3),(0;0;5),75,150,150.0,30.0 + 15.0 + 30.0
4,0,reshuffle,97,119,(2;1;4),(0;0;4),105,180,180.0,30.0 + 15.0 + 30.0
5,1,target,119,119,(2;1;5),WS 1 (Port 1),135,230,230.0,30.0 + 25.0 + 30.0 + 10.0
6,0,return,119,119,WS 1 (Port 1),(0;0;3),236,306,306.0,30.0 + 10.0 + 30.0
7,2,target,3,3,(5;7;0),WS 1 (Port 1),210,350,350.0,30.0 + 70.0 + 30.0 + 10.0
8,0,return,3,3,WS 1 (Port 1),(0;0;2),360,430,430.0,30.0 + 10.0 + 30.0
9,1,reshuffle,18,128,(1;3;1),(0;0;1),250,460,460.0,30.0 + 150.0 + 30.0
10,2,reshuffle,40,128,(1;3;2),(0;0;0),370,490,490.0,30.0 + 60.0 + 30.0
11,0,reshuffle,62,128,(1;3;3),(0;1;7),450,525,525.0,30.0 + 15.0 + 30.0
12,1,reshuffle,84,128,(1;3;4),(0;1;6),480,555,555.0,30.0 + 15.0 + 30.0
13,2,reshuffle,106,128,(1;3;5),(0;1;5),510,585,585.0,30.0 + 15.0 + 30.0
14,0,target,128,128,(1;3;6),WS 1 (Port 1),540,640,640.0,30.0 + 30.0 + 30.0 + 10.0
15,0,return,128,128,WS 1 (Port 1),(0;1;4),644,719,719.0,30.0 + 15.0 + 30.0
