mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,377,118,(5;5;0),(0;0;5),50,160,160.0,30.0 + 50.0 + 30.0
2,1,reshuffle,220,118,(5;5;1),(0;0;4),80,190,190.0,30.0 + 50.0 + 30.0
3,2,reshuffle,165,118,(5;5;2),(0;0;3),110,220,220.0,30.0 + 50.0 + 30.0
4,0,reshuffle,151,118,(5;5;3),(0;0;2),210,320,320.0,30.0 + 50.0 + 30.0
5,1,target,118,118,(5;5;4),WS 2 (Port 1),240,375,375.0,30.0 + 65.0 + 30.0 + 10.0
6,0,return,118,118,WS 2 (Port 1),(0;0;1),395,470,470.0,30.0 + 15.0 + 30.0
7,2,target,76,76,(1;4;2),WS 1 (Port 1),245,350,350.0,30.0 + 35.0 + 30.0 + 10.0
8,1,return,76,76,WS 1 (Port 1),(0;0;0),370,500,500.0,30.0 + 70.0 + 30.0
9,2,target,75,75,(1;3;2),WS 1 (Port 1),370,470,470.0,30.0 + 30.0 + 30.0 + 10.0
10,2,return,75,75,WS 1 (Port 1),(0;1;5),478,553,553.0,30.0 + 15.0 + 30.0
11,0,reshuffle,63,10,(2;2;2),(0;1;4),490,583,583.0,30.0 + 33.0 + 30.0
12,1,reshuffle,41,10,(2;2;3),(0;1;3),520,613,613.0,30.0 + 33.0 + 30.0
13,2,target,10,10,(2;2;4),WS 1 (Port 1),568,668,668.0,30.0 + 30.0 + 30.0 + 10.0
14,0,return,10,10,WS 1 (Port 1),(0;1;2),678,753,753.0,30.0 + 15.0 + 30.0
