mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,61,193,(2;0;2),(0;0;5),10,80,80.0,30.0 + 10.0 + 30.0
2,1,reshuffle,39,193,(2;0;3),(0;0;4),40,110,110.0,30.0 + 10.0 + 30.0
3,2,reshuffle,8,193,(2;0;4),(0;0;3),70,140,140.0,30.0 + 10.0 + 30.0
4,0,reshuffle,339,193,(2;0;5),(0;0;2),100,170,170.0,30.0 + 10.0 + 30.0
5,1,target,193,193,(2;0;6),WS 1 (Port 1),130,220,220.0,30.0 + 20.0 + 30.0 + 10.0
6,0,return,193,193,WS 1 (Port 1),(0;0;1),224,294,294.0,30.0 + 10.0 + 30.0
7,2,reshuffle,376,150,(5;4;0),(0;0;0),185,324,324.0,30.0 + 79.0 + 30.0
8,1,reshuffle,219,150,(5;4;1),(0;1;5),265,365,365.0,30.0 + 40.0 + 30.0
9,0,reshuffle,164,150,(5;4;2),(0;1;4),339,439,439.0,30.0 + 40.0 + 30.0
10,2,target,150,150,(5;4;3),WS 1 (Port 1),369,494,494.0,30.0 + 55.0 + 30.0 + 10.0
11,0,return,150,150,WS 1 (Port 1),(0;1;3),526,601,601.0,30.0 + 15.0 + 30.0
12,1,reshuffle,373,161,(5;1;0),(0;1;2),390,631,631.0,30.0 + 181.0 + 30.0
13,2,reshuffle,216,161,(5;1;1),(0;1;1),524,661,661.0,30.0 + 77.0 + 30.0
14,0,target,161,161,(5;1;2),WS 1 (Port 1),626,736,736.0,30.0 + 40.0 + 30.0 + 10.0
15,0,return,161,161,WS 1 (Port 1),(0;1;0),740,815,815.0,30.0 + 15.0 + 30.0
